OrderID	CustomerID	EmployeeID	OrderDate	RequiredDate	ShippedDate	ShipVia	Freight	ShipName	ShipAddress	ShipCity	ShipRegion	ShipPostalCode	ShipCountry
(10809	WELLI	7	1998-01-01	1998-01-29	1998-01-07	1	0	Wellington Importadora	Rua do Mercado, 12	Resende	SP	08737-363	Brazil
(10810	LAUGB	2	1998-01-01	1998-01-29	1998-01-07	3	0	Laughing Bacchus Wine Cellars	2319 Elm St.	Vancouver	BC	V3F 2K1	Canada
(10811	LINOD	8	1998-01-02	1998-01-30	1998-01-08	1	0	LINO-Delicateses	Ave. 5 de Mayo Porlamar	I. de Margarita	Nueva Esparta	4980	Venezuela
(10812	REGGC	5	1998-01-02	1998-01-30	1998-01-12	1	0	Reggiani Caseifici	Strada Provinciale 124	Reggio Emilia		42100	Italy
(10813	RICAR	1	1998-01-05	1998-02-02	1998-01-09	1	0	Ricardo Adocicados	Av. Copacabana, 267	Rio de Janeiro	RJ	02389-890	Brazil
(10814	VICTE	3	1998-01-05	1998-02-02	1998-01-14	3	0	Victuailles en stock	2, rue du Commerce	Lyon		69004	France
(10815	SAVEA	2	1998-01-05	1998-02-02	1998-01-14	3	0	Save-a-lot Markets	187 Suffolk Ln.	Boise	ID	83720	United States
(10816	GREAL	4	1998-01-06	1998-02-03	1998-02-04	2	0	Great Lakes Food Market	2732 Baker Blvd.	Eugene	OR	97403	United States
(10817	KOENE	3	1998-01-06	1998-01-20	1998-01-13	2	0	K?niglich Essen	Maubelstr. 90	Brandenburg		14776	Germany
(10818	MAGAA	7	1998-01-07	1998-02-04	1998-01-12	3	0	Magazzini Alimentari Riuniti	Via Ludovico il Moro 22	Bergamo		24100	Italy
(10819	CACTU	2	1998-01-07	1998-02-04	1998-01-16	3	0	Cactus Comidas para llevar	Cerrito 333	Buenos Aires		1010	Argentina
(10820	RATTC	3	1998-01-07	1998-02-04	1998-01-13	2	0	Rattlesnake Canyon Grocery	2817 Milton Dr.	Albuquerque	NM	87110	United States
(10821	SPLIR	1	1998-01-08	1998-02-05	1998-01-15	1	0	Split Rail Beer & Ale	P.O. Box 555	Lander	WY	82520	United States
(10822	TRAIH	6	1998-01-08	1998-02-05	1998-01-16	3	0	Trail''s Head Gourmet Provisioners	722 DaVinci Blvd.	Kirkland	WA	98034	United States
(10823	LILAS	5	1998-01-09	1998-02-06	1998-01-13	2	0	LILA-Supermercado	Carrera 52 con Ave. Bol?var #65-98 Llano Largo	Barquisimeto	Lara	3508	Venezuela
(10824	FOLKO	8	1998-01-09	1998-02-06	1998-01-30	1	0	Folk och f? HB	?kergatan 24	Br?cke		S-844 67	Sweden
(10825	DRACD	1	1998-01-09	1998-02-06	1998-01-14	1	0	Drachenblut Delikatessen	Walserweg 21	Aachen		52066	Germany
(10826	BLONP	6	1998-01-12	1998-02-09	1998-02-06	1	0	Blondel p?re et fils	24, place Kl?ber	Strasbourg		67000	France
(10827	BONAP	1	1998-01-12	1998-01-26	1998-02-06	2	0	Bon app''	12, rue des Bouchers	Marseille		13008	France
(10828	RANCH	9	1998-01-13	1998-01-27	1998-02-04	1	0	Rancho grande	Av. del Libertador 900	Buenos Aires		1010	Argentina
(10829	ISLAT	9	1998-01-13	1998-02-10	1998-01-23	1	0	Island Trading	Garden House\r\nCrowther Way	Cowes	Isle of Wight	PO31 7PJ	United Kingdom
(10830	TRADH	4	1998-01-13	1998-02-24	1998-01-21	2	0	Tradi??o Hipermercados	Av. In?s de Castro, 414	S?o Paulo	SP	05634-030	Brazil
(10831	SANTG	3	1998-01-14	1998-02-11	1998-01-23	2	0	Sant? Gourmet	Erling Skakkes gate 78	Stavern		4110	Norway
(10832	LAMAI	2	1998-01-14	1998-02-11	1998-01-19	2	0	La maison d''Asie	1 rue Alsace-Lorraine	Toulouse		31000	France
(10833	OTTIK	6	1998-01-15	1998-02-12	1998-01-23	2	0	Ottilies K?seladen	Mehrheimerstr. 369	K?ln		50739	Germany
(10834	TRADH	1	1998-01-15	1998-02-12	1998-01-19	3	0	Tradi??o Hipermercados	Av. In?s de Castro, 414	S?o Paulo	SP	05634-030	Brazil
(10835	ALFKI	1	1998-01-15	1998-02-12	1998-01-21	3	0	Alfreds Futterkiste	Obere Str. 57	Berlin		12209	Germany
(10836	ERNSH	7	1998-01-16	1998-02-13	1998-01-21	1	0	Ernst Handel	Kirchgasse 6	Graz		8010	Austria
(10837	BERGS	9	1998-01-16	1998-02-13	1998-01-23	3	0	Berglunds snabbk?p	Berguvsv?gen  8	Lule?		S-958 22	Sweden
(10838	LINOD	3	1998-01-19	1998-02-16	1998-01-23	3	0	LINO-Delicateses	Ave. 5 de Mayo Porlamar	I. de Margarita	Nueva Esparta	4980	Venezuela
(10839	TRADH	3	1998-01-19	1998-02-16	1998-01-22	3	0	Tradi??o Hipermercados	Av. In?s de Castro, 414	S?o Paulo	SP	05634-030	Brazil
(10840	LINOD	4	1998-01-19	1998-03-02	1998-02-16	2	0	LINO-Delicateses	Ave. 5 de Mayo Porlamar	I. de Margarita	Nueva Esparta	4980	Venezuela
(10841	SUPRD	5	1998-01-20	1998-02-17	1998-01-29	2	0	Supr?mes d?lices	Boulevard Tirou, 255	Charleroi		B-6000	Belgium
(10842	TORTU	1	1998-01-20	1998-02-17	1998-01-29	3	0	Tortuga Restaurante	Avda. Azteca 123	M?xico D.F.		05033	Mexico
(10843	VICTE	4	1998-01-21	1998-02-18	1998-01-26	2	0	Victuailles en stock	2, rue du Commerce	Lyon		69004	France
(10844	PICCO	8	1998-01-21	1998-02-18	1998-01-26	2	0	Piccolo und mehr	Geislweg 14	Salzburg		5020	Austria
(10845	QUICK	8	1998-01-21	1998-02-04	1998-01-30	1	0	QUICK-Stop	Taucherstra?e 10	Cunewalde		01307	Germany
(10846	SUPRD	2	1998-01-22	1998-03-05	1998-01-23	3	0	Supr?mes d?lices	Boulevard Tirou, 255	Charleroi		B-6000	Belgium
(10847	SAVEA	4	1998-01-22	1998-02-05	1998-02-10	3	0	Save-a-lot Markets	187 Suffolk Ln.	Boise	ID	83720	United States
(10848	CONSH	7	1998-01-23	1998-02-20	1998-01-29	2	0	Consolidated Holdings	Berkeley Gardens\r\n12  Brewery	London		WX1 6LT	United Kingdom
(10849	KOENE	9	1998-01-23	1998-02-20	1998-01-30	2	0	K?niglich Essen	Maubelstr. 90	Brandenburg		14776	Germany
(10850	VICTE	1	1998-01-23	1998-03-06	1998-01-30	1	0	Victuailles en stock	2, rue du Commerce	Lyon		69004	France
(10851	RICAR	5	1998-01-26	1998-02-23	1998-02-02	1	0	Ricardo Adocicados	Av. Copacabana, 267	Rio de Janeiro	RJ	02389-890	Brazil
(10852	RATTC	8	1998-01-26	1998-02-09	1998-01-30	1	0	Rattlesnake Canyon Grocery	2817 Milton Dr.	Albuquerque	NM	87110	United States
(10853	BLAUS	9	1998-01-27	1998-02-24	1998-02-03	2	0	Blauer See Delikatessen	Forsterstr. 57	Mannheim		68306	Germany
(10854	ERNSH	3	1998-01-27	1998-02-24	1998-02-05	2	0	Ernst Handel	Kirchgasse 6	Graz		8010	Austria
(10855	OLDWO	3	1998-01-27	1998-02-24	1998-02-04	1	0	Old World Delicatessen	2743 Bering St.	Anchorage	AK	99508	United States
(10856	ANTON	3	1998-01-28	1998-02-25	1998-02-10	2	0	Antonio Moreno Taquer?a	Mataderos  2312	M?xico D.F.		05023	Mexico
(10857	BERGS	8	1998-01-28	1998-02-25	1998-02-06	2	0	Berglunds snabbk?p	Berguvsv?gen  8	Lule?		S-958 22	Sweden
(10858	LACOR	2	1998-01-29	1998-02-26	1998-02-03	1	0	La corne d''abondance	67, avenue de l''Europe	Versailles		78000	France
(10859	FRANK	1	1998-01-29	1998-02-26	1998-02-02	2	0	Frankenversand	Berliner Platz 43	M?nchen		80805	Germany
(10860	FRANR	3	1998-01-29	1998-02-26	1998-02-04	3	0	France restauration	54, rue Royale	Nantes		44000	France
(10861	WHITC	4	1998-01-30	1998-02-27	1998-02-17	2	0	White Clover Markets	1029 - 12th Ave. S.	Seattle	WA	98124	United States
(10862	LEHMS	8	1998-01-30	1998-03-13	1998-02-02	2	0	Lehmanns Marktstand	Magazinweg 7	Frankfurt a.M.		60528	Germany
(10863	HILAA	4	1998-02-02	1998-03-02	1998-02-17	2	0	HILARI?N-Abastos	Carrera 22 con Ave. Carlos Soublette #8-35	San Crist?bal	T?chira	5022	Venezuela
(10864	AROUT	4	1998-02-02	1998-03-02	1998-02-09	2	0	Around the Horn	Brook Farm\r\nStratford St. Mary	Colchester	Essex	CO7 6JX	United Kingdom
(10865	QUICK	2	1998-02-02	1998-02-16	1998-02-12	1	0	QUICK-Stop	Taucherstra?e 10	Cunewalde		01307	Germany
(10866	BERGS	5	1998-02-03	1998-03-03	1998-02-12	1	0	Berglunds snabbk?p	Berguvsv?gen  8	Lule?		S-958 22	Sweden
(10867	LONEP	6	1998-02-03	1998-03-17	1998-02-11	1	0	Lonesome Pine Restaurant	89 Chiaroscuro Rd.	Portland	OR	97219	United States
(10868	QUEEN	7	1998-02-04	1998-03-04	1998-02-23	2	0	Queen Cozinha	Alameda dos Can?rios, 891	S?o Paulo	SP	05487-020	Brazil
(10869	SEVES	5	1998-02-04	1998-03-04	1998-02-09	1	0	Seven Seas Imports	90 Wadhurst Rd.	London		OX15 4NB	United Kingdom
(10870	WOLZA	5	1998-02-04	1998-03-04	1998-02-13	3	0	Wolski Zajazd	ul. Filtrowa 68	Warszawa		01-012	Poland
(10871	BONAP	9	1998-02-05	1998-03-05	1998-02-10	2	0	Bon app''	12, rue des Bouchers	Marseille		13008	France
(10872	GODOS	5	1998-02-05	1998-03-05	1998-02-09	2	0	Godos Cocina T?pica	C/ Romero, 33	Sevilla		41101	Spain
(10873	WILMK	4	1998-02-06	1998-03-06	1998-02-09	1	0	Wilman Kala	Keskuskatu 45	Helsinki		21240	Finland
(10874	GODOS	5	1998-02-06	1998-03-06	1998-02-11	2	0	Godos Cocina T?pica	C/ Romero, 33	Sevilla		41101	Spain
(10875	BERGS	4	1998-02-06	1998-03-06	1998-03-03	2	0	Berglunds snabbk?p	Berguvsv?gen  8	Lule?		S-958 22	Sweden
(10876	BONAP	7	1998-02-09	1998-03-09	1998-02-12	3	0	Bon app''	12, rue des Bouchers	Marseille		13008	France
(10877	RICAR	1	1998-02-09	1998-03-09	1998-02-19	1	0	Ricardo Adocicados	Av. Copacabana, 267	Rio de Janeiro	RJ	02389-890	Brazil
(10878	QUICK	4	1998-02-10	1998-03-10	1998-02-12	1	0	QUICK-Stop	Taucherstra?e 10	Cunewalde		01307	Germany
(10879	WILMK	3	1998-02-10	1998-03-10	1998-02-12	3	0	Wilman Kala	Keskuskatu 45	Helsinki		21240	Finland
(10880	FOLKO	7	1998-02-10	1998-03-24	1998-02-18	1	0	Folk och f? HB	?kergatan 24	Br?cke		S-844 67	Sweden
(10881	CACTU	4	1998-02-11	1998-03-11	1998-02-18	1	0	Cactus Comidas para llevar	Cerrito 333	Buenos Aires		1010	Argentina
(10882	SAVEA	4	1998-02-11	1998-03-11	1998-02-20	3	0	Save-a-lot Markets	187 Suffolk Ln.	Boise	ID	83720	United States
(10883	LONEP	8	1998-02-12	1998-03-12	1998-02-20	3	0	Lonesome Pine Restaurant	89 Chiaroscuro Rd.	Portland	OR	97219	United States
(10884	LETSS	4	1998-02-12	1998-03-12	1998-02-13	2	0	Let''s Stop N Shop	87 Polk St.\r\nSuite 5	San Francisco	CA	94117	United States
(10885	SUPRD	6	1998-02-12	1998-03-12	1998-02-18	3	0	Supr?mes d?lices	Boulevard Tirou, 255	Charleroi		B-6000	Belgium
(10886	HANAR	1	1998-02-13	1998-03-13	1998-03-02	1	0	Hanari Carnes	Rua do Pa?o, 67	Rio de Janeiro	RJ	05454-876	Brazil
(10887	GALED	8	1998-02-13	1998-03-13	1998-02-16	3	0	Galer?a del gastron?mo	Rambla de Catalu?a, 23	Barcelona		8022	Spain
(10888	GODOS	1	1998-02-16	1998-03-16	1998-02-23	2	0	Godos Cocina T?pica	C/ Romero, 33	Sevilla		41101	Spain
(10889	RATTC	9	1998-02-16	1998-03-16	1998-02-23	3	0	Rattlesnake Canyon Grocery	2817 Milton Dr.	Albuquerque	NM	87110	United States
(10890	DUMON	7	1998-02-16	1998-03-16	1998-02-18	1	0	Du monde entier	67, rue des Cinquante Otages	Nantes		44000	France
(10891	LEHMS	7	1998-02-17	1998-03-17	1998-02-19	2	0	Lehmanns Marktstand	Magazinweg 7	Frankfurt a.M.		60528	Germany
(10892	MAISD	4	1998-02-17	1998-03-17	1998-02-19	2	0	Maison Dewey	Rue Joseph-Bens 532	Bruxelles		B-1180	Belgium
(10893	KOENE	9	1998-02-18	1998-03-18	1998-02-20	2	0	K?niglich Essen	Maubelstr. 90	Brandenburg		14776	Germany
(10894	SAVEA	1	1998-02-18	1998-03-18	1998-02-20	1	0	Save-a-lot Markets	187 Suffolk Ln.	Boise	ID	83720	United States
(10895	ERNSH	3	1998-02-18	1998-03-18	1998-02-23	1	0	Ernst Handel	Kirchgasse 6	Graz		8010	Austria
(10896	MAISD	7	1998-02-19	1998-03-19	1998-02-27	3	0	Maison Dewey	Rue Joseph-Bens 532	Bruxelles		B-1180	Belgium
(10897	HUNGO	3	1998-02-19	1998-03-19	1998-02-25	2	0	Hungry Owl All-Night Grocers	8 Johnstown Road	Cork	Co. Cork		Ireland
(10898	OCEAN	4	1998-02-20	1998-03-20	1998-03-06	2	0	Oc?ano Atl?ntico Ltda.	Ing. Gustavo Moncada 8585\r\nPiso 20-A	Buenos Aires		1010	Argentina
(10899	LILAS	5	1998-02-20	1998-03-20	1998-02-26	3	0	LILA-Supermercado	Carrera 52 con Ave. Bol?var #65-98 Llano Largo	Barquisimeto	Lara	3508	Venezuela
(10900	WELLI	1	1998-02-20	1998-03-20	1998-03-04	2	0	Wellington Importadora	Rua do Mercado, 12	Resende	SP	08737-363	Brazil
(10901	HILAA	4	1998-02-23	1998-03-23	1998-02-26	1	0	HILARI?N-Abastos	Carrera 22 con Ave. Carlos Soublette #8-35	San Crist?bal	T?chira	5022	Venezuela
(10902	FOLKO	1	1998-02-23	1998-03-23	1998-03-03	1	0	Folk och f? HB	?kergatan 24	Br?cke		S-844 67	Sweden
(10903	HANAR	3	1998-02-24	1998-03-24	1998-03-04	3	0	Hanari Carnes	Rua do Pa?o, 67	Rio de Janeiro	RJ	05454-876	Brazil
(10904	WHITC	3	1998-02-24	1998-03-24	1998-02-27	3	0	White Clover Markets	1029 - 12th Ave. S.	Seattle	WA	98124	United States
(10905	WELLI	9	1998-02-24	1998-03-24	1998-03-06	2	0	Wellington Importadora	Rua do Mercado, 12	Resende	SP	08737-363	Brazil
(10906	WOLZA	4	1998-02-25	1998-03-11	1998-03-03	3	0	Wolski Zajazd	ul. Filtrowa 68	Warszawa		01-012	Poland
(10907	SPECD	6	1998-02-25	1998-03-25	1998-02-27	3	0	Sp?cialit?s du monde	25, rue Lauriston	Paris		75016	France
(10908	REGGC	4	1998-02-26	1998-03-26	1998-03-06	2	0	Reggiani Caseifici	Strada Provinciale 124	Reggio Emilia		42100	Italy
(10909	SANTG	1	1998-02-26	1998-03-26	1998-03-10	2	0	Sant? Gourmet	Erling Skakkes gate 78	Stavern		4110	Norway
(10910	WILMK	1	1998-02-26	1998-03-26	1998-03-04	3	0	Wilman Kala	Keskuskatu 45	Helsinki		21240	Finland
(10911	GODOS	3	1998-02-26	1998-03-26	1998-03-05	1	0	Godos Cocina T?pica	C/ Romero, 33	Sevilla		41101	Spain
(10912	HUNGO	2	1998-02-26	1998-03-26	1998-03-18	2	0	Hungry Owl All-Night Grocers	8 Johnstown Road	Cork	Co. Cork		Ireland
(10913	QUEEN	4	1998-02-26	1998-03-26	1998-03-04	1	0	Queen Cozinha	Alameda dos Can?rios, 891	S?o Paulo	SP	05487-020	Brazil
(10914	QUEEN	6	1998-02-27	1998-03-27	1998-03-02	1	0	Queen Cozinha	Alameda dos Can?rios, 891	S?o Paulo	SP	05487-020	Brazil
(10915	TORTU	2	1998-02-27	1998-03-27	1998-03-02	2	0	Tortuga Restaurante	Avda. Azteca 123	M?xico D.F.		05033	Mexico
(10916	RANCH	1	1998-02-27	1998-03-27	1998-03-09	2	0	Rancho grande	Av. del Libertador 900	Buenos Aires		1010	Argentina
(10917	ROMEY	4	1998-03-02	1998-03-30	1998-03-11	2	0	Romero y tomillo	Gran V?a, 1	Madrid		28001	Spain
(10918	BOTTM	3	1998-03-02	1998-03-30	1998-03-11	3	0	Bottom-Dollar Markets	23 Tsawassen Blvd.	Tsawassen	BC	T2F 8M4	Canada
(10919	LINOD	2	1998-03-02	1998-03-30	1998-03-04	2	0	LINO-Delicateses	Ave. 5 de Mayo Porlamar	I. de Margarita	Nueva Esparta	4980	Venezuela
(10920	AROUT	4	1998-03-03	1998-03-31	1998-03-09	2	0	Around the Horn	Brook Farm\r\nStratford St. Mary	Colchester	Essex	CO7 6JX	United Kingdom
(10921	VAFFE	1	1998-03-03	1998-04-14	1998-03-09	1	0	Vaffeljernet	Smagsl?get 45	?rhus		8200	Denmark
(10922	HANAR	5	1998-03-03	1998-03-31	1998-03-05	3	0	Hanari Carnes	Rua do Pa?o, 67	Rio de Janeiro	RJ	05454-876	Brazil
(10923	LAMAI	7	1998-03-03	1998-04-14	1998-03-13	3	0	La maison d''Asie	1 rue Alsace-Lorraine	Toulouse		31000	France
(10924	BERGS	3	1998-03-04	1998-04-01	1998-04-08	2	0	Berglunds snabbk?p	Berguvsv?gen  8	Lule?		S-958 22	Sweden
(10925	HANAR	3	1998-03-04	1998-04-01	1998-03-13	1	0	Hanari Carnes	Rua do Pa?o, 67	Rio de Janeiro	RJ	05454-876	Brazil
(10926	ANATR	4	1998-03-04	1998-04-01	1998-03-11	3	0	Ana Trujillo Emparedados y helados	Avda. de la Constituci?n 2222	M?xico D.F.		05021	Mexico
(10927	LACOR	4	1998-03-05	1998-04-02	1998-04-08	1	0	La corne d''abondance	67, avenue de l''Europe	Versailles		78000	France
(10928	GALED	1	1998-03-05	1998-04-02	1998-03-18	1	0	Galer?a del gastron?mo	Rambla de Catalu?a, 23	Barcelona		8022	Spain
(10929	FRANK	6	1998-03-05	1998-04-02	1998-03-12	1	0	Frankenversand	Berliner Platz 43	M?nchen		80805	Germany
(10930	SUPRD	4	1998-03-06	1998-04-17	1998-03-18	3	0	Supr?mes d?lices	Boulevard Tirou, 255	Charleroi		B-6000	Belgium
(10931	RICSU	4	1998-03-06	1998-03-20	1998-03-19	2	0	Richter Supermarkt	Starenweg 5	Gen?ve		1204	Switzerland
(10932	BONAP	8	1998-03-06	1998-04-03	1998-03-24	1	0	Bon app''	12, rue des Bouchers	Marseille		13008	France
(10933	ISLAT	6	1998-03-06	1998-04-03	1998-03-16	3	0	Island Trading	Garden House\r\nCrowther Way	Cowes	Isle of Wight	PO31 7PJ	United Kingdom
(10934	LEHMS	3	1998-03-09	1998-04-06	1998-03-12	3	0	Lehmanns Marktstand	Magazinweg 7	Frankfurt a.M.		60528	Germany
(10935	WELLI	4	1998-03-09	1998-04-06	1998-03-18	3	0	Wellington Importadora	Rua do Mercado, 12	Resende	SP	08737-363	Brazil
(10936	GREAL	3	1998-03-09	1998-04-06	1998-03-18	2	0	Great Lakes Food Market	2732 Baker Blvd.	Eugene	OR	97403	United States
(10937	CACTU	7	1998-03-10	1998-03-24	1998-03-13	3	0	Cactus Comidas para llevar	Cerrito 333	Buenos Aires		1010	Argentina
(10938	QUICK	3	1998-03-10	1998-04-07	1998-03-16	2	0	QUICK-Stop	Taucherstra?e 10	Cunewalde		01307	Germany
(10939	MAGAA	2	1998-03-10	1998-04-07	1998-03-13	2	0	Magazzini Alimentari Riuniti	Via Ludovico il Moro 22	Bergamo		24100	Italy
(10940	BONAP	8	1998-03-11	1998-04-08	1998-03-23	3	0	Bon app''	12, rue des Bouchers	Marseille		13008	France
(10941	SAVEA	7	1998-03-11	1998-04-08	1998-03-20	2	0	Save-a-lot Markets	187 Suffolk Ln.	Boise	ID	83720	United States
(10942	REGGC	9	1998-03-11	1998-04-08	1998-03-18	3	0	Reggiani Caseifici	Strada Provinciale 124	Reggio Emilia		42100	Italy
(10943	BSBEV	4	1998-03-11	1998-04-08	1998-03-19	2	0	B''s Beverages	Fauntleroy Circus	London		EC2 5NT	United Kingdom
(10944	BOTTM	6	1998-03-12	1998-03-26	1998-03-13	3	0	Bottom-Dollar Markets	23 Tsawassen Blvd.	Tsawassen	BC	T2F 8M4	Canada
(10945	MORGK	4	1998-03-12	1998-04-09	1998-03-18	1	0	Morgenstern Gesundkost	Heerstr. 22	Leipzig		04179	Germany
(10946	VAFFE	1	1998-03-12	1998-04-09	1998-03-19	2	0	Vaffeljernet	Smagsl?get 45	?rhus		8200	Denmark
(10947	BSBEV	3	1998-03-13	1998-04-10	1998-03-16	2	0	B''s Beverages	Fauntleroy Circus	London		EC2 5NT	United Kingdom
(10948	GODOS	3	1998-03-13	1998-04-10	1998-03-19	3	0	Godos Cocina T?pica	C/ Romero, 33	Sevilla		41101	Spain
(10949	BOTTM	2	1998-03-13	1998-04-10	1998-03-17	3	0	Bottom-Dollar Markets	23 Tsawassen Blvd.	Tsawassen	BC	T2F 8M4	Canada
(10950	MAGAA	1	1998-03-16	1998-04-13	1998-03-23	2	0	Magazzini Alimentari Riuniti	Via Ludovico il Moro 22	Bergamo		24100	Italy
(10951	RICSU	9	1998-03-16	1998-04-27	1998-04-07	2	0	Richter Supermarkt	Starenweg 5	Gen?ve		1204	Switzerland
(10952	ALFKI	1	1998-03-16	1998-04-27	1998-03-24	1	0	Alfreds Futterkiste	Obere Str. 57	Berlin		12209	Germany
(10953	AROUT	9	1998-03-16	1998-03-30	1998-03-25	2	0	Around the Horn	Brook Farm\r\nStratford St. Mary	Colchester	Essex	CO7 6JX	United Kingdom
(10954	LINOD	5	1998-03-17	1998-04-28	1998-03-20	1	0	LINO-Delicateses	Ave. 5 de Mayo Porlamar	I. de Margarita	Nueva Esparta	4980	Venezuela
(10955	FOLKO	8	1998-03-17	1998-04-14	1998-03-20	2	0	Folk och f? HB	?kergatan 24	Br?cke		S-844 67	Sweden
(10956	BLAUS	6	1998-03-17	1998-04-28	1998-03-20	2	0	Blauer See Delikatessen	Forsterstr. 57	Mannheim		68306	Germany
(10957	HILAA	8	1998-03-18	1998-04-15	1998-03-27	3	0	HILARI?N-Abastos	Carrera 22 con Ave. Carlos Soublette #8-35	San Crist?bal	T?chira	5022	Venezuela
(10958	OCEAN	7	1998-03-18	1998-04-15	1998-03-27	2	0	Oc?ano Atl?ntico Ltda.	Ing. Gustavo Moncada 8585\r\nPiso 20-A	Buenos Aires		1010	Argentina
(10959	GOURL	6	1998-03-18	1998-04-29	1998-03-23	2	0	Gourmet Lanchonetes	Av. Brasil, 442	Campinas	SP	04876-786	Brazil
(10960	HILAA	3	1998-03-19	1998-04-02	1998-04-08	1	0	HILARI?N-Abastos	Carrera 22 con Ave. Carlos Soublette #8-35	San Crist?bal	T?chira	5022	Venezuela
(10961	QUEEN	8	1998-03-19	1998-04-16	1998-03-30	1	0	Queen Cozinha	Alameda dos Can?rios, 891	S?o Paulo	SP	05487-020	Brazil
(10962	QUICK	8	1998-03-19	1998-04-16	1998-03-23	2	0	QUICK-Stop	Taucherstra?e 10	Cunewalde		01307	Germany
(10963	FURIB	9	1998-03-19	1998-04-16	1998-03-26	3	0	Furia Bacalhau e Frutos do Mar	Jardim das rosas n. 32	Lisboa		1675	Portugal
(10964	SPECD	3	1998-03-20	1998-04-17	1998-03-24	2	0	Sp?cialit?s du monde	25, rue Lauriston	Paris		75016	France
(10965	OLDWO	6	1998-03-20	1998-04-17	1998-03-30	3	0	Old World Delicatessen	2743 Bering St.	Anchorage	AK	99508	United States
(10966	CHOPS	4	1998-03-20	1998-04-17	1998-04-08	1	0	Chop-suey Chinese	Hauptstr. 31	Bern		3012	Switzerland
(10967	TOMSP	2	1998-03-23	1998-04-20	1998-04-02	2	0	Toms Spezialit?ten	Luisenstr. 48	M?nster		44087	Germany
(10968	ERNSH	1	1998-03-23	1998-04-20	1998-04-01	3	0	Ernst Handel	Kirchgasse 6	Graz		8010	Austria
(10969	COMMI	1	1998-03-23	1998-04-20	1998-03-30	2	0	Com?rcio Mineiro	Av. dos Lus?adas, 23	S?o Paulo	SP	05432-043	Brazil
(10970	BOLID	9	1998-03-24	1998-04-07	1998-04-24	1	0	B?lido Comidas preparadas	C/ Araquil, 67	Madrid		28023	Spain
(10971	FRANR	2	1998-03-24	1998-04-21	1998-04-02	2	0	France restauration	54, rue Royale	Nantes		44000	France
(10972	LACOR	4	1998-03-24	1998-04-21	1998-03-26	2	0	La corne d''abondance	67, avenue de l''Europe	Versailles		78000	France
(10973	LACOR	6	1998-03-24	1998-04-21	1998-03-27	2	0	La corne d''abondance	67, avenue de l''Europe	Versailles		78000	France
(10974	SPLIR	3	1998-03-25	1998-04-08	1998-04-03	3	0	Split Rail Beer & Ale	P.O. Box 555	Lander	WY	82520	United States
(10975	BOTTM	1	1998-03-25	1998-04-22	1998-03-27	3	0	Bottom-Dollar Markets	23 Tsawassen Blvd.	Tsawassen	BC	T2F 8M4	Canada
(10976	HILAA	1	1998-03-25	1998-05-06	1998-04-03	1	0	HILARI?N-Abastos	Carrera 22 con Ave. Carlos Soublette #8-35	San Crist?bal	T?chira	5022	Venezuela
(10977	FOLKO	8	1998-03-26	1998-04-23	1998-04-10	3	0	Folk och f? HB	?kergatan 24	Br?cke		S-844 67	Sweden
(10978	MAISD	9	1998-03-26	1998-04-23	1998-04-23	2	0	Maison Dewey	Rue Joseph-Bens 532	Bruxelles		B-1180	Belgium
(10979	ERNSH	8	1998-03-26	1998-04-23	1998-03-31	2	0	Ernst Handel	Kirchgasse 6	Graz		8010	Austria
(10980	FOLKO	4	1998-03-27	1998-05-08	1998-04-17	1	0	Folk och f? HB	?kergatan 24	Br?cke		S-844 67	Sweden
(10981	HANAR	1	1998-03-27	1998-04-24	1998-04-02	2	0	Hanari Carnes	Rua do Pa?o, 67	Rio de Janeiro	RJ	05454-876	Brazil
(10982	BOTTM	2	1998-03-27	1998-04-24	1998-04-08	1	0	Bottom-Dollar Markets	23 Tsawassen Blvd.	Tsawassen	BC	T2F 8M4	Canada
(10983	SAVEA	2	1998-03-27	1998-04-24	1998-04-06	2	0	Save-a-lot Markets	187 Suffolk Ln.	Boise	ID	83720	United States
(10984	SAVEA	1	1998-03-30	1998-04-27	1998-04-03	3	0	Save-a-lot Markets	187 Suffolk Ln.	Boise	ID	83720	United States
(10985	HUNGO	2	1998-03-30	1998-04-27	1998-04-02	1	0	Hungry Owl All-Night Grocers	8 Johnstown Road	Cork	Co. Cork		Ireland
(10986	OCEAN	8	1998-03-30	1998-04-27	1998-04-21	2	0	Oc?ano Atl?ntico Ltda.	Ing. Gustavo Moncada 8585\r\nPiso 20-A	Buenos Aires		1010	Argentina
(10987	EASTC	8	1998-03-31	1998-04-28	1998-04-06	1	0	Eastern Connection	35 King George	London		WX3 6FW	United Kingdom
(10988	RATTC	3	1998-03-31	1998-04-28	1998-04-10	2	0	Rattlesnake Canyon Grocery	2817 Milton Dr.	Albuquerque	NM	87110	United States
(10989	QUEDE	2	1998-03-31	1998-04-28	1998-04-02	1	0	Que Del?cia	Rua da Panificadora, 12	Rio de Janeiro	RJ	02389-673	Brazil
(10990	ERNSH	2	1998-04-01	1998-05-13	1998-04-07	3	0	Ernst Handel	Kirchgasse 6	Graz		8010	Austria
(10991	QUICK	1	1998-04-01	1998-04-29	1998-04-07	1	0	QUICK-Stop	Taucherstra?e 10	Cunewalde		01307	Germany
